id	Key	old	new
20353	ucl	甲殼鎧鱗甲	綴鱗戰甲
20354	uhn	骸骨鏈甲	骸骨網甲
20355	urs	巨型鱗鎧胸甲	鱗鎧胸甲
20358	uld	海妖殼甲	海怪之殼
20359	uth	漆甲	漆護鎧甲
20360	uul	陰影鎧甲	暗影鎧甲
20361	uar	神聖盔甲	神聖戰甲
20362	utp	執政官鎧甲	統御者鎧甲
20363	uuc	防寒圓盾	斗盾
20364	uml	月精靈護盾	圓月盾
20366	uit	統治者大盾	君主盾
20367	uow	塔盾	禦塔盾
20368	uts	保護盾牌	庇護盾
20369	ulg	荊棘連指手套	荊棘手套
20371	umg	吸血鬼手套	護臂
20372	utg	十字軍鐵手套	聖教軍護手
20373	uhg	食人魔鐵手套	巨魔護手
20374	ulb	飛龍皮靴	龍皮靴
20375	uvb	聖甲蟲殼靴	聖甲蟲殼皮靴
20376	umb	骸骨靴	骸骨網靴
20377	utb	鏡化靴	幻鏡戰靴
20378	uhb	極速靴	勇士護脛
20379	ulc	蛛網腰帶	蛛網束帶
20380	uvc	吸血鬼燎牙腰帶	吸血鬼牙腰帶
20382	utc	洞穴巨魔腰帶	食人妖腰帶
20385	ush	洞穴巨魔巢穴骨盾	食人妖骨盾
20387	dr9	神聖羽毛頭帶	聖羽頭飾
20388	dr7	獅鷲獸頭帶	獅鷲獸頭飾
20389	dr8	獵人的偽裝	獵人面罩
20390	dr6	阿爾發頭盔	猛狼頭盔
20391	dra	圖騰面具狼盔	圖騰面具
20393	ba7	獅頭尖盔	獅牙頭盔
20394	ba8	狂怒面具刺盔	狂怒面具
20395	ba9	蠻族頭盔	凶蠻頭盔
20396	baa	殺手防護面甲	殺手護盔
20397	pa6	亞克南圓盾	阿卡拉圓盾
20398	pa7	亞克南輕圓盾	阿卡拉輕圓盾
20399	pa8	防護者盾牌	守護之盾
20400	pa9	飾金盾牌	金紋盾
20401	paa	皇家盾牌	皇家盾
20402	ne6	木乃伊印記	木乃伊首級
20403	ne7	物神印記	鬼娃首級
20404	ne8	司事印記	司事首級
20405	ne9	領唱者印記	領唱者首級
20406	nea	祭司印記	祭司首級
20407	dre	天空之靈	天翔靈獸帽
20408	drc	太陽之靈	日陽靈獸帽
20409	drd	大地之靈	地土靈獸帽
20410	drb	血腥之靈	血系靈獸帽
20411	drf	幽夢之靈	幽夢靈獸帽
20415	bae	征服者皇冠面甲	征服者盔冠
20416	baf	守護者皇冠面甲	守護者盔冠
20419	pae	撒卡蘭姆盾牌	撒卡蘭姆盾
20420	paf	旋風盾	渦旋盾
20421	neb	隨侍之骨	僕從顱骨
20422	nec	地獄爪牙之骨	地獄爪牙顱骨
20423	ned	監視者之骨	督軍顱骨
20424	nee	女妖之骨	魅魔顱骨
20425	nef	血王之骨	鮮血之王顱骨
20433	jew	寶石	珠寶
20435	cm1	小護身符	小型咒符
20436	cm2	大型護身符	大型咒符
20437	cm3	超大型護身符	特大咒符
20679	qll	硬毛	刺針
20683	hrn	角	尖角
21288	Butcher's Pupil	屠夫之瞳	屠夫的徒弟
21291	Guardian Naga	蛇神守護者	那伽守護者
21295	Boneslayer Blade	碎骨者之刃	斬骨者之斧
21297	Suicide Branch	自殺支系	自殘枝椏
21298	Cairn Shard	石塚碎片	凱林碎片
21299	Arm of King Leoric	李奧瑞克王的武器	李奧瑞克王的手骨
21305	Hand of Blessed Light	祝福之光之手	聖光之手
21306	Fleshrender	血肉裁決者	血肉撕裂者
21308	Moonfall	落月	月落
21310	Earthshaker	撼地者	震地者
21312	The Gavel of Pain	痛苦木槌	痛苦之槌
21313	Bloodletter	血書	放血者
21315	Hexfire	六角之火	妖火
21320	The Atlantien	亞特拉斯	亞特蘭提恩
21321	Crainte Vomir	克林鐵‧弗姆	恐懼之嘔
21322	Bing Sz Wang	兵之王	冰之王
21323	The Vile Husk	卑劣軀殼	兇邪軀殼
21325	Todesfaelle Flamme	特迪斯法雷‧芙法米	死落之火
21328	Heart Carver	刻心者	刨心者
21331	The Impaler	穿刺者	刺穿者
21334	Hone Sundan	宏‧森丹	骨寸斷
21335	Spire of Honor	榮耀的尖塔	榮耀尖塔
21337	Blackleach Blade	黑水之刃	黑蛭長刀
21338	Athena's Wrath	雅典娜的忿怒	雅典娜之怒
21339	Pierre Tombale Couant	皮爾‧通把‧考恩特	墓石長戟
21340	Husoldal Evo	胡索丹‧依弗	血肉吞食者
21341	Grim's Burning Dead	驚怖焰亡靈	懼焰亡靈
21343	Chromatic Ire	五彩的怒氣	炫彩之怒
21348	Endlessshail	無盡的冰雹	無盡冰雹
21350	Godstrike Arch	金擊圓弧	金擊之拱
21351	Langer Briser	蘭格‧布里瑟	蘭古布利薩
21352	Pus Spiter	毒液怪	吐膿毒弩
21353	Buriza-Do Kyanon	布理撒‧多‧凱南	暴雪砲弩
21357	Lavagout	熔岩角羊	熔岩之痛
21358	Venom Grip	劇毒之抓	劇毒之握
21361	Shaftstop	謝夫特斯坦布	箭止
21365	Peasent Crown	粗野之冠	農夫王冠
21366	Demon Machine	惡魔機器	惡魔機弩
21368	Cliffkiller	岩壁殺手	懸崖殺手
21370	Razorswitch	擺動剃刀	剃刀杖
21374	Gaya Wand	加耶之杖	加耶魔杖
21375	Ondal's Wisdom	安戴爾的智慧	溫達的智慧
21379	Deathbit	死亡碎片	死亡尖鑽
21382	Razoredge	刀鋒邊緣	剃刀銳斧
21383	Stonerattle	自響之石	響石
21384	Marrowgrinder	磨骨者	磨髓者
21385	Gore Ripper	血塊撕裂者	血腥撕裂者
21387	Demonlimb	惡魔爪牙	惡魔肢體
21396	Odium	厭惡	厭憎
21397	Blood Comet	血之彗星	血彗星
21405	Aladdin's Eviserator	古代人的內臟	阿拉丁的刈骨刀
21409	Deathcleaver	死亡之刀	死亡劈斧
21412	Leviathan	海王利維亞桑	利維坦
21413	The Wanderer's Blade	流浪者之刀	流浪者之刃
21420	Mang Song's Lesson	梅格之歌的教訓	曼宋的教誨
21421	Viperfork	蝮蛇叉	蛇魔叉
21423	El Espiritu	愛爾‧衣斯普利特	魂靈
21424	The Long Rod	長棒	極長之棍
21425	Demonhorn's Edge	惡魔號角的邊緣	惡魔角尖
21426	The Ensanguinator	血紅之人	染血者
21427	The Reaper's Toll	死神的喪鐘	死神喪鐘
21428	Spiritkeeper	靈魂看守者	魂靈守衛者
21429	Hellrack	地獄拷問	地獄刑具
21430	Alma Negra	阿爾瑪‧尼格拉	黑魂
21432	Rockhew	石塊切割	削石
21433	Sankenkur's Resurrection	桑坎克的復活	桑克庫爾的復活
21436	Widow maker	戮夫刃	絕命
21438	Ghostflame	鬼火焰	鬼火
21440	Bling Bling	布林布林	閃亮亮
21441	Nebucaneezer's Storm	拿布坎瑟的風暴	尼布甲尼撒的風暴
21442	Griffon's Eye	格利風之眼	獅鷲之眼
21443	Eaglewind	老鷹之風	鷹之風
21445	Thunderstroke	雷擊	雷霆之擊
21447	Demon's Arch	惡魔之王	惡魔之拱
21448	The Scalper	圓鑿	頭皮剝斧
21450	Djinnslayer	魔靈殺手	巨靈殺手
21455	Headhunter's Glory	獵頭人的榮耀	獵頭者的榮耀
21456	Mordoc's marauder	馬德克的盜賊	馬德克的掠奪者
21458	Amodeus's Manipulator	阿姆德思的操弄器	阿姆德思的操弄者
21461	Earthshifter	大地變形者	撼地者
21462	Nature's Peace	大自然的和平	自然祥和
21469	Horizon's Tornado	地平線的颱風	地平線的龍捲風
21470	Nord's Tenderizer	諾德的蝕肉藥	北地肉鎚
21474	Wraithfang	死靈之牙	怨靈之牙
21476	Cerebus	地獄之吻	地獄犬之咬
21481	Fuego Del Sol	夫得勾‧迪爾‧索	日火
21482	Stoneraven	石烏鴉	石鴉
21483	El Infierno	妖精地獄火	妖獄之火
21484	Moonrend	破碎之月	碎月
21489	Pagan's Athame	異教的啊沙梅	異教儀式刀
21492	Snaketongue	蛇之舌	蛇信
21493	Lifechoke	窒息生命	生命之扼
21494	Ethereal edge	永恆邊緣	無形之刃
21495	Palo Grande	派羅大公	派羅‧格蘭德
21496	Carnageleaver	背離屠殺者	屠殺遺留者
21498	Soulreaper	靈魂收割者	奪魂者
21499	Samual's Caretaker	山姆的管理員	山姆的照護者
21500	Hell's Whisper	地獄呢喃者	地獄呢喃
21508	Bloodraven's Charge	血鴉的襲擊	血鴉之擊
21510	Robin's Yolk	知更之蛋	知更之卵
21511	Glimmershred	微光碎片	微光裂片
21519	Rockstopper	岩石制動器	石禦
21520	Stealskull	偷取骷髏	盜竊顱盔
21523	Blackhorn's Face	黑角面具	黑荊角面具
21526	Ironpelt	擲鐵	鋼鐵獸皮
21528	Crow Caw	鴉鳴	鴉啼
21529	Duriel's Shell	都瑞爾的殼	都瑞爾之殼
21530	Skullder's Ire	詩寇蒂的憤怒	斯寇德的憤怒
21534	Corpsemourn	屍體的哀傷	屍慟
21535	Que-hegan's Wisdom	魁黑剛的智慧	教宗的智慧
21536	Moser's Blessed Circle	摩西祝福之環	摩瑟的祝福之圓
21540	Radimant's Sphere	羅達門特之球體	羅達門特的領域
21541	Gravepalm	墓穴的撫弄	墓穴手掌
21542	Ghoulhide	食屍鬼外皮	食屍鬼之皮
21543	Hellmouth	地獄之嘴	地獄之口
21550	Snowclash	雪之衝突	冰雪交織
21553	Lanceguard	長槍警衛	長槍守衛
21554	Squire's Cover	護衛的掩護	侍從的掩護
21556	Steelpillar	鐵柱	鋼鐵之柱
21558	Hightower's Watch	高塔之視	高塔哨衛
21559	Crown of Ages	年紀之冠	歲月之冠
21563	Steel Carapice	鋼鐵鎧甲	鋼鐵甲殼
21564	Ashrera's Wired Frame	艾席拉的精神迷幻	艾席拉的金屬框
21566	Ravenlore	烏鴉之王	掠鴉之王
21567	Boneshade	白骨陰影	骸骨陰影
21570	Flamebellow	火焰號叫	火嚎
21576	Gheed's Fortune	基德的運氣	基德的財運
21577	The Vicar	代理教皇	代牧者
21578	Stormlash	暴風之結	暴風之鞭
21579	Halaberd's Reign	海拉柏得的國度	海拉柏德的國度
21581	Warriv's Warder	瓦瑞夫的權杖	瓦瑞夫的護盾
21582	Spike Thorn	尖刺根源	尖刺荊棘
21583	Dracul's Grasp	卓古拉之握	德古拉之握
21584	Frostwind	冰霜之風	霜風
21585	Templar's Might	聖堂武士的力量	聖堂騎士之力
21586	Eschuta's temper	艾斯屈塔的脾氣	艾斯屈塔的憤怒
21591	Merman's Speed	人魚的齒輪	人魚的鍊輪靴
21593	Nosferatu's Coil	吸血聖王之圈	吸血鬼王之圈
21594	Metalgird	梅塔利絲的腰	梅塔萊特的束腰
21595	Verdugo's Hearty Cord	維爾登戈的心結	伐頓戈的強韌腰索
21598	Giantskull	巨骷髏	巨大顱骨
21599	Ironward	愛斯特龍之鐵的保護區	愛斯特龍的鐵衛
21600	Gillian's Brazier	吉利安之火盆	吉莉安的火盆
21604	Alma's Reflection	阿爾瑪的回憶	靈魂殘影
21606	Sacred Charge	神聖突擊	神聖職責
21607	Bul-Kathos	布爾凱索斯	布爾凱索
21615	The Rising Sun	旭日東昇	旭日東升
21617	Bul Katho's Wedding Band	布爾凱索之戒	布爾凱索的婚戒
21623	Ormus' Robes	奧瑪斯的長袍	奧瑪斯之袍
21625	The Gladiator's Bane	鬥士的禍根	鬥士之禍
21630	Mosers Blessed Circle	摩西祝福之環	摩瑟的祝福之圓
21631	Que-Hegan's Wisdon	魁黑剛的智慧	教宗的智慧
21634	Armor	裝甲	護甲
21636	Eaglehorn	鷹號角	鷹角弓
21637	Gimmershred	碎片貪婪者	吉默削斧
21638	Widowmaker	戮夫刃	絕命
21640	Naj's Puzzler	娜吉解迷杖	娜吉的解謎杖
21641	Ethereal Edge	永恆邊界	無形之刃
21643	The Grandfather	祖父	高祖
21644	Doombringer	末日毀滅者	末日使者
21645	Tyrael's Might	泰瑞爾的力量	泰瑞爾之力
21651	Messerschmidt's Reaver	希梅斯特的掠奪	梅希斯密特之劫掠者
21652	Hellslayer	地獄毀滅者	地獄殺戮者
21653	Endlesshail	無休止的冰雹	無盡冰雹
21654	The Atlantian	亞特拉斯	亞特蘭提恩
21658	Carin Shard	凱恩碎片	凱林碎片
21661	Trang-Oul's Guise	塔格奧之外裝	塔格奧之容
21663	Trang-Oul's Mask	塔格奧之面具	塔格奧面具
21665	Trang-Oul's Claws	塔格奧之手	塔格奧之爪
21666	Trang-Oul's Girth	塔格奧之束帶	塔格奧之腹
21669	Natalya's Mark	娜塔亞的記號	娜塔亞的印記
21672	Griswold's Legacy	格瑞斯華爾德的傳奇	格里斯瓦德的傳奇
21673	Griswolds's Redemption	格瑞斯華爾德的救贖	格里斯瓦德的救贖
21674	Griswold's Honor	格瑞斯華爾德的榮耀	格里斯瓦德的榮耀
21675	Griswold's Heart	格瑞斯華爾德之心	格里斯瓦德之心
21676	Griswold's Valor	格瑞斯華爾德的勇氣	格里斯瓦德的勇氣
21677	Tang's Imperial Robes	坦的皇者之袍	唐帝的皇袍
21678	Tang's Fore-Fathers	坦的祖先	唐帝的祖先
21679	Tang's Rule	坦的規則	唐帝的法則
21680	Tang's Throne	坦的王權	唐帝的王座
21681	Tang's Battle Standard	坦的戰鬥常規	唐帝的戰旗
21686	Bul-Kathos' Warden	布爾凱索之長	布爾凱索看守者
21687	Bul-Kathos' Children	布爾凱索的孩子	布爾凱索的子嗣
21688	Bul-Kathos' Sacred Charge	布爾凱索的神聖代價	布爾凱索的神聖職責
21690	Bul-Kathos' Custodian	布爾凱索的管理者	布爾凱索捍衛者
21692	Flowkrad's Grin	夫羅卡德之牙	夫羅卡德的尖牙
21695	Flowkrad's Sinew	夫羅卡德之腱	夫羅卡德的肌腱
21698	Aldur's Deception	艾爾多的欺瞞	艾爾多的欺暪
21699	Aldur's Guantlet	艾爾多的鐵手套	艾爾多的護手
21700	Aldur's Advance	艾爾多的成長	艾爾多的進擊
21706	M'avina's Caster	馬維娜的施展	馬維娜的強弓
21707	Sazabi's Grand Tribute	沙撒璧的雄偉貢品	沙薩比的崇高禮讚
21708	Sazabi's Cobalt Redeemer	沙撒璧的懺悔之鈷	沙薩比的救贖鈷劍
21709	Sazabi's Ghost Liberator	沙撒璧的鬼魂釋放者	沙薩比的解靈框體
21710	Sazabi's Mental Sheath	沙撒璧的精神之鞘	沙薩比的精神護罩
21711	Hwanin's Majesty	華寧的威嚴	桓因的威嚴
21712	Hwanin's Justice	華寧的正義	桓因的制裁
21713	Hwanin's Splendor	華寧的光輝	桓因的光輝
21714	Hwanin's Refuge	華寧的保護	桓因的庇佑
21715	Hwanin's Cordon	華寧的飾帶	桓因的飾帶
21717	Telling of Beads	述說之珠	誦唸珠
21718	Laying of Hands	手掌的安置	按手禮
21719	Rite of Passage	儀式的走道	入門式
21720	Spiritual Custodian	黑暗信徒	隱門徒
21721	Credendum	信條	守信條
21722	Cow King's Leathers	牛魔王之皮甲	牛王皮甲
21723	Cow King's Horns	牛魔王之角	牛王之角
21724	Cow King's Hide	牛魔王之皮	牛王之皮
21725	Cow King's Hoofs	牛魔王之蹄	牛王之蹄
21726	Aragon's Masterpiece	亞拉崗的名作	亞拉崗的曠世之作
21727	Aragon's Sunfire	亞拉崗太陽火焰	亞拉崗的太陽之火
21728	Aragon's Icy Stare	亞拉崗冰之凝視	亞拉崗的冰寒之視
21729	Aragon's Storm Cloud	亞拉崗暴風雲	亞拉崗的暴風之雲
21734	Wihtstan's Guard	惠斯坦的武裝	惠斯坦的守護
21737	Lycander's Aim	雷山德的指標	萊坎德的準頭
21738	Shadow's Touch	影之接觸	影之觸
21741	Cutthroat	巴特克的猛擊	霸圖克的猛擊
21743	Annihilus	毀滅	滅絕
21747	Howling Visage	狂號的面孔	狂號面孔
21750	Jalal's Mane	加爾的長髮	加爾的鬃毛
21752	Apothecary's Tote	藥商的計算器	藥劑師的袋子
21753	Apocrypha	偽經	離經叛道
21755	Homunculus	侏儒	魔胎
21762	The Oculus	眼球	核瞳
21764	Xenos	異地	異鄉
21766	Wyvern's Head	翼龍首	飛龍首
21768	ChampionFormatX	%0 %1	%0%1
21779	pad	庫拉斯特之盾	庫拉斯特盾
21784	Class Specific	指定職業	限定職業
21815	Tal Rasha's Wrappings	塔.拉夏的外袍	塔拉夏的外袍
21816	Tal Rasha's Fire-Spun Cloth	塔.拉夏的纖細衣服	塔拉夏的精織腰布
21817	Tal Rasha's Adjudication	塔.拉夏的判決	塔拉夏的判決
21818	Tal Rasha's Howling Wind	塔.拉夏的守護	塔拉夏的守護
21819	Tal Rasha's Lidless Eye	塔.拉夏的判決	塔拉夏的警惕之眼
21820	Tal Rasha's Horadric Crest	塔.拉夏的赫拉迪克紋章	塔拉夏的赫拉迪姆之冠
21821	Hwanin's Seal	華寧的祝福	桓因的祝福
21822	Heaven's Brethren	天堂的信徒	天堂的同胞
21823	Dangoon's Teaching	丹弓的教導	檀君的教導
21824	Ondal's Almighty	安戴爾的全靈	溫達的全靈
21825	Heaven's Taebaek	泰比克的光榮	太白山的榮光
21826	Haemosu's Adament	黑摩蘇的堅決	解慕漱的堅決
21827	Lycander's Flank	雷山德的側腹	萊坎德的側翼
21828	Constricting Ring	收縮戒指	束縛之戒
21829	Ginther's Rift	金瑟的裂縫	金瑟的裂隙
21830	Naj's Ancient Set	娜吉的古代遺跡	娜吉的上古遺物
21831	Naj's Light Plate	娜吉的輕鎧甲	娜吉的輕鎧
21832	Naj's Circlet	娜吉的小環	娜吉的頭環
21842	Immortal King's Forge	不朽之王的融爐	不朽之王的熔爐
21843	Immortal King's Detail	不朽之王的瑣事	不朽之王的扈從
21848	Ancient Statue 3	科力克的守護者	保衛者科力克
21849	Ancient Statue 2	馬道克守護者	守護者馬道克
21850	Ancient Statue 1	塔力克防禦者	防禦者塔力克
21863	Baal Tentacle	腐爛的附肢	腐潰觸手
