id	Key	old	new
4730	skillsd89	被動-召喚的怪物獲得抗性	被動 - 使你召喚的僕從抗性提高
4731	skillld89	"被動-為所有召喚而來的生物
增加它們的抗性"	被動 - 使你召喚的所有僕從抗性提高
4732	skillan89	召喚抗性	召喚物抗性
4733	skillname90	鋼鐵石魔	鋼鐵魔像
4734	skillsd90	從一個物品中創造石魔	利用物品創造出魔像
4735	skillld90	"把一個金屬的物品轉換成石魔，並獲得
該物品的特性"	將一個金屬物品轉換成魔像，魔像會獲得該物品的屬性
4736	skillan90	鋼鐵石魔	鋼鐵魔像
4737	skillname91	降低抵抗	降低抗性
4738	skillsd91	詛咒-降低敵人抗魔法能力	詛咒 - 降低敵人對魔法的抗性
4739	skillld91	"詛咒一個敵人在受到魔法攻擊時，會受到更多的傷害
降低怪物的抗性
降低敵對玩家的最大抗性"	"詛咒一個敵人，使其遭到魔法攻擊時，會受到更高的傷害
降低怪物的魔法抗性
降低敵對玩家的抗性上限"
4740	skillan91	降低抵抗	降低抗性
4742	skillsd92	發出一個不斷擴張的劇毒之環	散射出一圈向外擴張的劇毒之環
4743	skillld92	發出一個不斷擴張的劇毒之環	散射出一圈向外擴張的濃烈劇毒之環
4745	skillname93	白骨之魂	骸骨之魂
4746	skillsd93	釋放出一個不死的鬼魂	釋放出不死亡魂
4747	skillld93	"釋放出一個不知疲累的不死生物
開始追擊它的目標或是自行找個目標"	釋放一個無法安息的不死冤魂，追擊你的目標或是自行鎖定目標
4748	skillan93	白骨之魂	骸骨之魂
4749	skillname94	火焰石魔	火焰魔像
4750	skillsd94	創造出一個火焰石魔	創造一個火焰魔像
4751	skillld94	"創造一個石魔，可以把承受到的
火焰傷害轉換成生命"	創造一個可以吸收火焰傷害並且轉換成生命值的魔像
4752	skillan94	火焰石魔	火焰魔像
4754	skillsd95	把一個怪物復活，並為你而戰	復生怪物為你而戰
4755	skillld95	"讓一個怪物重獲生命
為你而戰"	讓一個怪物死而復生，為你而戰
4757	skillname96	犧牲	犧牲打擊
4758	skillsd96	增加準確性和傷害性	提高準確性和傷害
4759	skillld96	"增加準確性和傷害性
但以生命為代價"	付出自己的生命值，提高準確性和傷害
4760	skillan96	犧牲	犧牲打擊
4761	skillname97	重擊	盾牌重擊
4762	skillsd97	用盾牌重擊	用盾牌猛擊敵人
4763	skillld97	"可以暫時讓對手昏眩
利用你的盾牌重擊"	用盾牌猛擊敵人，暫時讓對手昏迷
4764	skillan97	重擊	盾牌重擊
4766	skillsd98	靈氣-增加傷害	靈氣 - 提高傷害
4767	skillld98	"當啟用時，靈氣會增加你和
隊伍成員所造成的傷害"	啟用時，靈氣會增加你和隊伍成員所造成的傷害
4770	skillsd99	靈氣-生命重生	靈氣 - 恢復生命值
4771	skillld99	"當啟用時，靈氣會慢慢
的為你和你的隊伍補充生命"	啟用時，靈氣會緩緩恢復你和隊伍成員的生命值
4773	skillname100	火焰抗性	抗火
4774	skillsd100	靈氣-保護你免於火焰傷害	靈氣 - 降低火焰傷害
4775	skillld100	"當啟用時，靈氣會降低你和你的隊伍
所受到的火焰傷害"	啟用時，靈氣會降低你和隊伍成員受到的火焰傷害
4776	skillan100	火焰抗性	抗火
4778	skillsd101	神聖的能量可傷害不死生物	射出可傷害不死怪物的神聖能量
4779	skillld101	"一個神屬的能源彈
可以傷害不死的敵人
或治療你的同盟"	"射出神聖的能量彈，可對惡魔和不死怪物造成傷害，
或是治療你的盟友"
4781	skillname102	聖火	神聖火焰
4782	skillsd102	靈氣-火焰傷害附近的敵人	靈氣 - 以火焰傷害附近的敵人
4784	skillan102	聖火	神聖火焰
4785	skillname103	刺針	荊棘
4786	skillsd103	靈氣-反彈敵人造成的傷害	靈氣 - 反彈敵人造成的傷害
4787	skillld103	"當啟用時，靈氣會把敵人對你
造成的傷害反彈回去"	啟用時，靈氣會把你和隊伍成員受到的近戰傷害反彈回給敵人
4788	skillan103	刺針	荊棘
4790	skillsd104	靈氣-增加防禦性	靈氣 - 提高防禦
4791	skillld104	"當啟用時，靈氣會為你和你的
隊伍增加防禦等級"	啟用時，靈氣會提高你和隊伍成員的防禦
4793	skillname105	冰寒抗性	抗寒
4794	skillsd105	靈氣-保護你免於冰寒傷害	靈氣 - 降低冰寒傷害
4795	skillld105	"當啟用時，靈氣會降低你和
你的隊伍所受到的冰寒傷害"	啟用時，靈氣會降低你和隊伍成員受到的冰寒傷害
4796	skillan105	冰寒抗性	抗寒
4797	skillname106	白熱	熱忱打擊
4798	skillsd106	攻擊多個鄰近的敵人	一次攻擊多名鄰近的敵人
4799	skillld106	"讓你可以在揮動一次武器時
攻擊數個鄰近的敵人"	一次攻擊可以連續打擊多名鄰近的敵人
4800	skillan106	白熱	熱忱打擊
4801	skillname107	突擊	衝鋒打擊
4802	skillsd107	突擊並攻擊目標	突進並攻擊目標
4803	skillld107	突擊衝入戰場，並攻擊一個敵人	衝入戰場，攻擊敵人
4804	skillan107	突擊	衝鋒打擊
4805	skillname108	祝福瞄準	精準祝福
4806	skillsd108	靈氣-增加你的準確率	靈氣 - 提高你的準確率
4807	skillld108	"當啟用時，靈氣會增加你和
你的隊伍的準確率 "	啟用時，靈氣會提高你和隊伍成員的準確率 
4808	skillan108	祝福瞄準	精準祝福
4810	skillsd109	靈氣-降低毒氣和詛咒的持續時間	靈氣 - 降低中毒和詛咒效果的持續時間
4811	skillld109	"當啟用時，靈氣會降低
你和你的隊伍受
毒氣和詛咒的持續時間"	啟用時，靈氣會降低你和隊伍成員受到毒氣和詛咒效果的持續時間
4813	skillname110	抵抗閃電	抗電
4814	skillsd110	靈氣保護你抵抗閃電的傷害	靈氣 - 降低電擊傷害
4815	skillld110	"當啟用時，靈氣會降低
對你和隊伍所造成的閃電傷害"	啟用時，靈氣會降低你和隊伍成員受到的電擊傷害
4816	skillan110	抵抗閃電	抗電
4817	skillname111	復仇	復仇打擊
4818	skillsd111	在攻擊中附上元素性傷害	攻擊時附加元素傷害
4819	skillld111	"在每一次成功的攻擊中，會附加
火焰、閃電和冰寒傷害"	擊中敵人時攻擊附加火焰、電擊和冰寒傷害
4820	skillan111	復仇	復仇打擊
4822	skillsd112	召喚一個旋渦般的魔法鐵鎚	召喚一把旋轉飛出的魔法之鎚
4823	skillld112	"召喚一把永久的鐵鎚
朝敵人旋轉攻擊
對不死系生物造成150%的傷害"	召喚一把魔法之鎚，朝外旋轉飛出，傷害擊中的敵人
4826	skillsd113	靈氣-增加你的攻擊力	靈氣 - 提高你的攻擊力
4827	skillld113	"當啟用時，靈氣會讓你和你的隊伍
增加破壞力，並降低攻擊中斷的可能"	啟用時，靈氣會提高你和隊伍成員造成的傷害，並降低攻擊中斷的機率
4830	skillsd114	靈氣-凍住附近的怪物	靈氣 - 凍住附近的怪物
4831	skillld114	"當啟用時，靈氣會冰凍附近的怪物
為你的攻擊附加冰寒傷害"	"啟用時，靈氣會凍住附近的怪物
為你的攻擊附加冰寒傷害"
4833	skillname115	精力	活力
4834	skillsd115	靈氣-增加速度以及耐力的回復速度	靈氣 - 提高速度和精力恢復率
4835	skillld115	當啟用時，靈氣會增加你和你隊伍的耐力回復速度、耐力的上限以及你的移動速度	啟用時，靈氣會提高你和隊伍成員的精力恢復率，精力上限，以及移動速度
4836	skillan115	精力	活力
4837	skillname116	轉換	招降打擊
4838	skillsd116	變更怪物的陣營	改變怪物的陣營
4839	skillld116	"讓正在和你作戰的怪物
轉頭攻擊惡魔和怪物"	招降怪物，使其轉而攻擊其他惡魔和野獸
4840	skillan116	轉換	招降打擊
4842	skillsd117	加強你的盾牌	強化你的盾牌
4843	skillld117	利用神屬的力量來加強你的盾牌	以神聖力量強化你的盾牌
4845	skillname118	神聖衝擊	神聖電擊
4846	skillsd118	靈氣-對附近敵人造成閃電傷害	靈氣 - 對附近敵人造成電擊傷害
4847	skillld118	"當啟用時，靈氣會導致電擊般的衝擊
來傷害附近的敵人"	啟用時，靈氣會引發電流脈衝，對附近的敵人造成電擊傷害
4848	skillan118	神聖衝擊	神聖電擊
4849	skillname119	庇護所	庇護
4850	skillsd119	靈氣-趨逐並傷害不死系生物	靈氣 - 驅退並傷害不死怪物
4851	skillld119	"當啟用時，靈氣會傷害不死系生物
並逼退它們"	啟用時，靈氣會傷害不死怪物，並將其擊退
4852	skillan119	庇護所	庇護
4853	skillname120	冥思	冥想
4854	skillsd120	靈氣-增加你的法力回復速度	靈氣 - 提高法力恢復率
4855	skillld120	"當啟用時，靈氣會增加
你和你隊伍的法力回復速度"	啟用時，靈氣會提高你和隊伍成員的法力恢復率
4856	skillan120	冥思	冥想
4858	skillsd121	目標將被放逐	目標將受到聖光之力的制裁
4859	skillld121	"閃電攻擊，並發出聖光彈自動找出
附近的敵人攻擊你的目標"	閃電從天而降，再朝附近的敵人放射聖光彈
4862	skillsd122	靈氣-增加攻擊速度	靈氣 - 提高攻擊速度
4863	skillld122	"當啟用時，靈氣會讓你和你
隊伍的攻擊速度和準確率提昇"	啟用時，靈氣會提高你和隊伍成員的攻擊速度與準確率
4866	skillsd123	靈氣-削弱敵人	靈氣 - 削弱敵人
4867	skillld123	"當啟用時，靈氣會降低附近敵人的
防禦力量和抗性"	啟用時，靈氣會降低附近敵人的防禦和抗性
4870	skillsd124	靈氣-讓死去的人重獲法力和生命	靈氣 - 救贖死者，恢復法力和生命值
4871	skillld124	"當啟用時，靈氣會試著利用
被殺死敵人的靈魂，讓你和隊伍
中的人員重獲法力和生命"	啟用時，靈氣會試圖救贖死亡敵人的靈魂，恢復你和隊伍成員的生命值與法力
4873	skillname125	救助	聖護
4874	skillsd125	靈氣-保護你免於元素性的傷害	靈氣 - 降低元素傷害
4875	skillld125	"當啟用時，靈氣會降低火焰、冰凍和
閃電對你和你的隊伍所造成的傷害"	啟用時，靈氣會降低你和隊伍成員受到的火焰、冰寒和電擊傷害
4876	skillan125	救助	聖護
4877	skillname126	重擊	猛擊
4878	skillsd126	威力強大的一擊，以增加傷害	提高傷害的強力打擊
4879	skillld126	"威力強大的一擊，可以增加造成的傷害
並把敵人打退"	造成大量傷害並將敵人擊退的強力打擊
4880	skillan126	重擊	猛擊
4881	skillname127	長劍專精	利刃專精
4882	skillsd127	被動-增加你用劍的戰鬥技能	被動 - 提高你使用刀劍與匕首的戰鬥技巧
4883	skillld127	被動-增加你用劍的戰鬥技能	被動 - 提高你使用刀劍與匕首的戰鬥技巧
4884	skillan127	長劍專精	利刃專精
4885	skillname128	斧頭專精	斧術專精
4886	skillsd128	被動-增加你用斧的戰鬥技能	被動 - 提高你使用斧的戰鬥技巧
4887	skillld128	被動-增加你用斧的戰鬥技能	被動 - 提高你使用斧的戰鬥技巧
4888	skillan128	斧頭專精	斧術專精
4889	skillname129	釘頭鎚專精	釘鎚專精
4890	skillsd129	被動-增加你用釘頭鎚的戰鬥技能	被動 - 提高你使用釘鎚的戰鬥技巧
4891	skillld129	被動-增加你用釘頭鎚的戰鬥技能	被動 - 提高你使用釘鎚的戰鬥技巧
4892	skillan129	釘頭鎚專精	釘鎚專精
4894	skillsd130	嚇壞附近的怪物	驚嚇附近的怪物
4895	skillld130	"讓附近的怪物在
恐懼之中四散奔跑"	發出驚人嗥叫，使附近的怪物恐懼逃竄
4897	skillname131	找尋藥劑	尋找藥水
4898	skillsd131	對準屍體找出藥劑	在屍體上尋找藥水
4899	skillld131	"使用在殺死怪物的屍體
看看有沒有機會找出藥劑"	在殺死的怪物屍體上使用，有一定機率找到藥水
4900	skillan131	找尋藥劑	尋找藥水
4902	skillsd132	跳過障礙	跳過障礙物
4903	skillld132	"跳躍到空中
在著地時擊退附近的敵人"	猛躍到空中，並在著地時擊退附近的敵人
4906	skillsd133	同時揮動二把武器	同時揮動兩把武器
4907	skillld133	"裝備兩把武器時，
優先攻擊兩名目標，
或同一名目標兩次"	裝備兩把武器時，優先攻擊兩名目標，或同一名目標兩次
4909	skillname134	長棍專精	長武專精
4910	skillsd134	被動-增加你用長棍的戰鬥技能	被動 - 提高你使用長柄武器的戰鬥技巧
4911	skillld134	被動-增加你用長棍的戰鬥技能	被動 - 提高你使用長柄武器的戰鬥技巧
4912	skillan134	長棍專精	長武專精
4913	skillname135	飛擲專精	投擲專精
4914	skillsd135	被動-增加你用投擲性武器的戰鬥技能	被動 - 提高你投擲武器的戰鬥技巧
4915	skillld135	被動-增加你用投擲性武器的戰鬥技能	被動 - 提高你投擲武器的戰鬥技巧
4916	skillan135	飛擲專精	投擲專精
4918	skillsd136	被動-增加你用長矛的戰鬥技能	被動 - 提高你使用長矛的戰鬥技巧
4919	skillld136	被動-增加你用長矛的戰鬥技能	被動 - 提高你使用長矛的戰鬥技巧
4921	skillname137	嘲弄	嘲諷
4922	skillsd137	導致一個怪物開始攻擊	激怒一頭怪物攻擊你
4923	skillld137	觸怒一個怪物，讓他展開無情的攻擊	激怒一頭怪物，使其不顧一切攻擊你
4924	skillan137	嘲弄	嘲諷
4925	skillname138	大叫	大吼
4926	skillsd138	警告你的隊伍，並加強防禦	警告你的隊伍，提高防禦
4927	skillld138	"警告你和你的隊伍眼前逼近的
危險，並加強你的防禦力"	警告隊伍成員危險逼近，提高你和隊伍成員的防禦
4928	skillan138	大叫	大吼
4930	skillsd139	把你的目標擊昏	擊昏你的目標
4931	skillld139	"把你的目標擊昏一小段時間
並增加你的準確率"	擊昏你的目標一小段時間，並提高準確率
4934	skillsd140	同時丟出二個武器	同時投擲兩個武器
4935	skillld140	"可以讓你在同一時間
丟出二種不同的武器"	讓你可以同時投出兩個不同的投擲武器
4937	skillname141	增加耐力	提高精力
4938	skillsd141	被動-增加耐力	被動 - 提高精力
4939	skillld141	被動-增加你的耐力	被動 - 提高你的精力
4940	skillan141	增加耐力	提高精力
4941	skillname142	找尋物品	尋找物品
4942	skillsd142	對準屍體找尋物品	在屍體上尋找物品
4943	skillld142	"在已殺死的怪物屍體
中找出隱藏的寶物"	在殺死的怪物屍體上使用，找出隱藏的寶物
4944	skillan142	找尋物品	尋找物品
4945	skillname143	跳躍攻擊	躍擊
4946	skillsd143	跳躍並攻擊目標的敵人	跳躍並攻擊指定的敵人
4947	skillld143	"跳躍並對攻擊目標
進行迅速的突擊"	"跳躍攻擊指定的敵人，並對
周圍的敵人造成傷害"
4948	skillan143	跳躍攻擊	躍擊
4949	skillname144	專心	專注打擊
4950	skillsd144	讓攻擊完全不受干擾	不會被中斷的攻擊
4951	skillld144	"讓攻擊不致於中斷而且
提高準確率和防禦力"	能提高準確率和防禦，並且不會被中斷的攻擊
4952	skillan144	專心	專注打擊
4953	skillname145	鐵布杉	鋼鐵之膚
4954	skillsd145	被動-增加你的防禦力	被動 - 提高防禦
4955	skillld145	被動-增加你的防禦力	被動 - 提高防禦
4956	skillan145	鐵布杉	鋼鐵之膚
4957	skillname146	戰嗥	戰鬥怒吼
4958	skillsd146	降低敵人的效率	降低敵人的戰鬥能力
4960	skillan146	戰嗥	戰鬥怒吼
4961	skillname147	狂亂	狂亂連擊
4962	skillsd147	成功擊中讓揮動速度加倍	擊中時會提高速度的雙手攻擊
4963	skillld147	"讓你同時揮動二把武器
每次成功的擊中後可以增加你整體性的攻擊速度
必須先裝備二把武器"	"同時揮動兩把武器，且成功擊中後會使你的速度提高
必須裝備兩把武器"
4964	skillan147	狂亂	狂亂連擊
4965	skillname148	加速	提高速度
4966	skillsd148	被動-增加行走和跑步的速度	被動 - 提高行走和奔跑的速度
4967	skillld148	被動-增加行走和跑步的速度	被動 - 提高行走和奔跑的速度
4968	skillan148	加速	提高速度
4969	skillname149	戰鬥體制	戰鬥命令
4970	skillsd149	加強隊伍的生命、法力和耐力	提高隊伍的生命、法力和精力
4971	skillld149	"加強你和你隊伍的
法力、生命和耐力上限 "	提高你和隊伍成員的法力、生命和精力上限
4972	skillan149	戰鬥體制	戰鬥命令
4973	skillname150	殘酷嚇阻	恐怖圖騰
4974	skillsd150	創造出一個嚇人的圖騰	造出一個嚇人的圖騰
4975	skillld150	"施展在已死的怪物屍體上
創造一個嚇人的圖騰
導致附近的怪物四散逃避"	在殺死的怪物屍體上使用，造出一個嚇人的圖騰，使附近的怪物恐懼逃竄
4976	skillan150	殘酷嚇阻	恐怖圖騰
4977	skillname151	旋風	旋風斬
4979	skillld151	"旋轉的死亡之舞
在敵陣之中
殺出一條血路"	以旋轉的死亡之舞，在敵陣之中斬出一條血路
4980	skillan151	旋風	旋風斬
4981	skillname152	狂戰士	狂暴之擊
4982	skillsd152	威力強大但危險的攻擊方式	威力強大但危險的攻擊
4983	skillld152	"威力強大但危險的攻擊方式
增加傷害力和準確率
但會降低防禦力"	威力強大但危險的攻擊，使你的傷害和準確率提高，但防禦降低
4984	skillan152	狂戰士	狂暴之擊
4986	skillsd153	被動-增加自然抗性	被動 - 提高自然抗性
4987	skillld153	被動-增加自然的抗性降低毒素和元素系的傷害	被動 - 提高對毒素和元素傷害的抗性
4989	skillname154	戰鬥狂嗥	戰爭狂嘯
4990	skillsd154	讓附近的敵人受傷並昏眩	讓附近的敵人受傷並昏迷
4991	skillld154	讓附近的敵人受傷並昏眩	讓附近的所有敵人受傷並昏迷
4992	skillan154	戰鬥狂嗥	戰爭狂嘯
4994	skillsd155	增加技能等級	提高技能等級
4995	skillld155	增加你和你隊伍的技能等級	提高你和隊伍成員目前的所有技能等級
4997	skillname217	辨視卷軸	鑑定卷軸
4998	skillsd217	辨視一個魔法物品的屬性	鑑定一個魔法物品的屬性
4999	skillld217	辨視一個魔法物品的屬性	鑑定一個魔法物品的屬性
5000	skillan217	辨視	鑑定
5001	skillname218	辨視之書	鑑定之書
5002	skillsd218	辨視一個魔法物品的屬性	鑑定一個魔法物品的屬性
5003	skillld218	辨視一個魔法物品的屬性	鑑定一個魔法物品的屬性
5004	skillan218	辨視	鑑定
5006	skillsd219	創造出一個魔法傳送門，通往最近的城市	開啟一個魔法傳送門，通往最近的城鎮
5007	skillld219	創造出一個魔法傳送門，通往最近的城市	開啟一個魔法傳送門，通往最近的城鎮
5010	skillsd220	創造出一個魔法傳送門，通往最近的城市	開啟一個魔法傳送門，通往最近的城鎮
5011	skillld220	創造出一個魔法傳送門，通往最近的城市	開啟一個魔法傳送門，通往最近的城鎮
5369	strgamefailbadcharskills	無法進入遊戲，人物技能資料損壞	無法進入遊戲。人物技能資料毀損
10003	StrSkill41	吸收%d%%	吸收 %d%%
10053	strEskilllighttoattack	閃電傷害：%d-%d 對你的攻擊	電擊傷害：附加 %d - %d 點至你的攻擊
10214	skillxld7	以魔法火焰強化你的箭矢或十字弓彈	以魔法火焰強化你的箭矢或弩箭
10218	skillxld8	"以魔法強化你的箭矢或十字弓彈，附加冰寒傷害與緩速效果
冷霜箭只會造成平時一半的傷害"	"以魔法強化你的箭矢或弩箭，附加冰寒傷害與緩速效果
冷霜箭只會造成平時一半的傷害"
10230	skillxld11	"以魔法強化你的箭矢或十字弓彈，
附加冰寒傷害與緩速效果。
冷霜箭只會造成平時一半的傷害"	"以魔法強化你的箭矢或弩箭，附加冰寒傷害與緩速效果
冷霜箭只會造成平時一半的傷害"
10270	skillxld21	以魔法強化你的箭矢或弩箭，冰凍你的敵人	以魔法強化你的箭矢或弩箭，凍結你的敵人
10294	skillxld27	強化你的箭矢或十字弓彈，造成大量火焰傷害，並在擊中地點燃起烈火	強化你的箭矢或弩箭，造成大量火焰傷害，並在擊中地點燃起烈火
10310	skillxld31	以魔法強化你的箭矢或弩箭，冰凍整群的怪物	以魔法強化你的箭矢或弩箭，凍結整群的怪物
10354	skillxld42	創造一道閃電結界，降低附近所有敵人的生命	造出一道電能力場，降低附近所有敵人的生命
10437	skillxsd63	被動-增加閃電傷害	被動 - 提高電擊傷害
10438	skillxld63	被動-增加閃電法術所造成的所有傷害	被動 - 提高你的閃電法術造成的所有傷害
10530	skillxld86	"詛咒一隻怪物變成
其他週邊的怪物目標，
此詛咒無法被其他詛咒撤銷"	"詛咒一隻怪物，使其成為周圍其他怪物的攻擊目標。
此詛咒不會被其他詛咒覆蓋"
10658	skillxld118	"當啟用時，靈氣引發電擊脈衝
傷害週邊的怪物，
在你的攻擊中增加閃電傷害"	"啟用時，靈氣會引發電流脈衝，對附近的敵人造成電擊傷害
為你的攻擊附加電擊傷害"
10673	skillxsd122	靈氣-增加攻擊速度和傷害	靈氣 - 提高攻擊速度和傷害
10674	skillxld122	"當啟用時，靈氣會增加你和你隊伍人士的
傷害、攻擊速度和準確率"	啟用時，靈氣會提高你和隊伍成員的傷害、攻擊速度和準確率
10677	skillxsd123	靈氣 - 軟弱敵人	靈氣 - 削弱敵人
10682	skillxld124	"當啟用時，靈氣會試著利用
被殺死敵人的靈魂，讓你和隊伍
中的人員重獲法力和生命"	啟用時，靈氣會試圖救贖死亡敵人的靈魂，恢復你的生命值和法力
10932	Damplev	%s： %+d%% 傷害依等級	%s：每等級 %+d%% 傷害
10933	ElemDampLev	%s： %+d%% 元素傷害依等級	%s：每等級 %+d%% 元素傷害
10934	Firedplev	%s： %+d%% 火焰傷害依等級	%s：每等級 %+d%% 火焰傷害
10935	Colddplev	%s： %+d%% 冰寒傷害依等級	%s：每等級 %+d%% 冰寒傷害
10936	Ltngdplev	%s： %+d%% 閃電傷害依等級	%s：每等級 %+d%% 電擊傷害
10937	Poisdplev	%s： %+d%% 毒素傷害依等級	%s：每等級 %+d%% 毒素傷害
10938	Magdplev	%s： %+d%% 魔法傷害依等級	%s：每等級 %+d%% 魔法傷害
10939	Rangplev	%s： %+d.%d 碼依等級	%s：每等級 %+d.%d 碼射程
10940	RateFireplev	火焰機率依等級	每等級射擊速度
10941	AttRateplev	%s： %+d%% 準確率依等級	%s：每等級 %+d%% 準確率
10942	AttSpeedplev	攻擊速度依等級	每等級攻擊速度
10943	Defplev	%s： %+d%% 防禦依等級	%s：每等級 %+d%% 防禦
10944	Manacoredplev	法力耗費依等級	每等級法力消耗
10945	Missplev1	投射依等級	每等級發射數量
10946	Missplev2	+1投射依等級	每等級數量 +1
10947	Missplev3	%s： +1投射依%d等級	%0：每 %2 級數量 %+1
10948	Boltplev1	十字弓彈依等級	每等級發射數量
10949	Boltplev2	+1箭矢依等級	每等級數量 +1
10950	Boltplev3	%s： +1箭矢依%d等級	%0：每 %2 級電能彈數量 %+1
10951	Shotplev1	射擊依等級	每等級攻擊次數
10952	Shotplev2	+1射擊依等級	每等級攻擊次數 +1
10953	Shotplev3	%s： +1射擊依%d等級	%0：每 %2 級攻擊次數 %+1
10954	Hpplev	%s： %+d%% 生命值依等級	%s：每等級 %+d%% 生命
10955	WRSpeedplev	走路/跑步速度依等級	每等級提高跑步 / 行走速度
10956	Durateplev	%s： %+d%% 持續時間依等級	%s：每等級 %+d%% 持續時效
10957	CoLenplev	寒冷時間依等級	每等級冰冷時間
10958	FrezLenplev	%s： %+d%% 冰凍時間依等級	%s：每等級 %+d%% 凍結時效
10959	PoisLenplev	毒素時間依等級	每等級中毒時效
10960	Convphy2magplev	轉換%d%%實體傷害為魔法傷害依等級	每等級將 %d%% 物理傷害轉換為魔法傷害
10961	Convphy2elemplev	轉換%d%%實體傷害為元素傷害依等級	每等級將 %d%% 物理傷害轉換為元素傷害
10962	Convphy2magalt	轉換%d%%實體傷害為元素傷害	將 %d%% 物理傷害轉換為元素傷害
10963	Convphy2elemalt	轉換%d%%實體害為魔法傷害	將 %d%% 物理傷害轉換為魔法傷害
10964	Secplev1	秒依等級	每等級秒數
10965	Secplev2	%s： %+d 秒依等級	%s：每等級 %+d 秒
10966	Damabsplev	%s： %+d 傷害吸收依等級	%s：每等級 %+d 傷害吸收
10968	Hbdplev	%s： %+d%% 聖光彈傷害依等級	%s：每等級 %+d%% 聖光彈傷害
10969	Healplev	%s： %+d%% 治療依等級	%s：每等級 %+d%% 生命治療
10970	Healplev2	%s： %+d 治療每2秒	%s：每 2 秒 %+d 生命治療
10971	FanYDam	你的傷害： %+d%%	你的傷害：%+d%%
10972	PartDam	團隊傷害： %+d%%	隊伍傷害：%+d%%
10973	AFDImm	%s： %+d%% 平均火焰傷害每秒依等級	%s：每等級 %+d%% 平均每秒火焰傷害
10974	Cgslow	遲緩敵人： %d%%	敵人緩速：%d%%
10975	Corexpdam	屍爆傷害：%d-%d%%的屍體生命	屍爆傷害：屍體生命的 %d - %d%%
10997	Skillname224	狼人	狼人變化
11000	Skillan224	狼人	狼人變化
11001	StrSkill43a	%d骷髏法師	骷髏法師：%d
11002	StrSkill44a	%d骷髏法師	骷髏法師：%d
11009	skillxld124P	"當啟用時，靈氣會試著利用
被殺死敵人的靈魂，讓你和隊伍
中的人員重獲法力和生命"	啟用時，靈氣會試圖救贖死亡敵人的靈魂，恢復你的生命值和法力
11011	skillld42	"創造一個可以損傷生命的電力場
對附近所有敵人"	造出一道電能力場，降低附近所有敵人的生命
11022	StrSkill63Patch	時效	over 
11079	EskillLowersResistX	降低抵抗	降低抗性
11081	EskillToMeleeX	對肉搏攻擊	" 至近戰攻擊"
11082	eskillincasemasteryX	%d%%機率施展致命攻擊	%d%% 機率造成致命一擊
11159	skillld146	"令人恐懼的狂吼可以降低
敵人的防禦力和傷害力"	令人恐懼的怒吼，可以降低敵人的防禦和傷害
11160	skillld65	"被動-以提供刺穿能力來
增加冰系法術的傷害"	被動 - 穿透敵人的抗性，提高冰寒法術的傷害
21769	EskillKickSing	%d踢擊	%d 次踢擊
21770	EskillKickPlur	%d踢擊	%d 次踢擊
21771	EskillPetLife	靈獸生命	寵物生命值：
21772	EskillWolfDef	狼防禦值：	狼防禦：
21773	EskillPassiveFeral	對狼和熊的被動加成	狼和熊的被動加成
21774	Eskillperhit12	每一擊	每擊
21776	Eskillincasemastery	%d機率施展致命攻擊	%d%% 機率造成致命一擊
21777	Eskillincaseraven	每隻烏鴉所耗費的法力：%d	每隻掠鴉的法力消耗：%d 點
21873	EskillPerBlade	法力耗費：%d(每一刀)	法力消耗：每刀刃 %d 點
21892	Eskillelementaldmg	元素聚氣傷害：	元素集氣傷害：
22038	Skillname222	烏鴉	掠鴉
22039	Skillsd222	召喚烏鴉	召喚掠鴉
22040	Skillld222	"召喚一群烏鴉啄出
敵人的雙眼"	召喚掠鴉啄瞎敵人的雙眼
22041	Skillan222	烏鴉	掠鴉
22042	Skillname223	猛毒花藤	劇毒藤蔓
22043	Skillsd223	召喚散佈疾病的蔓藤	召喚散佈疾病的藤蔓
22044	Skillld223	"召喚一條藤蔓，對所有接觸到
它的人散播疾病"	召喚藤蔓，對所有接觸到的敵人散播疾病
22045	Skillan223	猛毒花藤	劇毒藤蔓
22051	Skillsd225	被動 - 增進變形能力	被動 - 強化變形能力
22052	Skillld225	"被動 - 當變形為狼人或熊人時
增進持續時間與生命"	被動 - 提高變形為狼人或熊人形態的持續時間與生命值
22054	Skillname226	火風暴	火焰風暴
22055	Skillsd226	釋出狂暴的混沌之力	釋出熾熱的烈火
22056	Skillld226	釋出狂暴的混沌之力來燒傷敵人	釋出熾熱的烈火灼燒你的敵人
22057	Skillan226	火風暴	火焰風暴
22059	Skillsd227	召喚出橡木的靈魂	召喚橡木的魂靈
22060	Skillld227	"召喚此靈獸，可以為你和
與你一行的夥伴增加生命點數"	召喚一個魂靈夥伴，提高你和隊伍成員的生命值
22062	Skillname228	召喚鬼狼	召喚幽靈狼
22064	Skillld228	"召喚一頭具有傳送能力的狼， 
為你作戰"	召喚具有傳送能力的狼來為你作戰
22065	Skillan228	召喚狼靈	召喚幽靈狼
22066	Skillname229	熊人	熊人變化
22068	Skillld229	變形成熊人	"變形成熊人
能使出威猛的強力攻擊"
22069	Skillan229	熊人	熊人變化
22070	Skillname230	熔漿巨岩	熔火巨石
22071	Skillsd230	投出一枚熔漿巨岩 	投出熔火巨石
22072	Skillld230	"打出一枚火焰
巨石來重擊敵人"	召喚出熊熊燃燒的熔火巨石，將敵人擊退
